articleId,relatedId
40319,422403
40319,338140
40320,157539
40321,325071
40321,114921
40321,293288
40321,348089
40321,284413
40321,180568
40321,255488
40321,295304
40321,617211
40321,515523
40321,95714
40324,292328
40324,574864
40325,312410
40325,438050
40325,289767
40325,615702
40325,101418
40325,104155
40325,331525
40325,109188
40325,115969
40327,219966
40328,323170
40328,592181
40328,575149
40328,591581
40328,448538
40328,448723
40328,616871
40332,120838
40332,80492
40332,355930
40334,3426
40335,246349
40335,292724
40335,599907
40335,568990
40338,443211
40338,330604
40345,4188
40345,232569
40345,352288
40345,328357
40345,323644
40345,549495
40345,150284
40346,328028
40351,2336
40351,229338
40351,467077
40351,446632
40351,415122
40351,575446
40351,451594
40351,358330
40353,35778
40353,114420
40353,52694
40353,310999
40353,622483
40353,466472
40353,429605
40353,43885
40353,439979
40353,250083
40357,32088
40357,146812
40357,303790
40357,303440
40357,304788
40358,12704
40358,165934
40358,82075
40358,231253
40358,319030
40358,179863
40358,589177
40361,609778
40361,373901
40361,325474
40361,326992
40367,415122
40367,421971
40367,445404
40367,280220
40367,583509
40367,575446
40367,162585
40372,174901
40373,111521
40373,425828
40375,89449
40375,159845
40376,479816
40376,356362
40376,446423
40376,623210
40376,357494
40385,20825
40385,21416
40385,28989
40385,445869
40385,96967
40394,22941
40394,34330
40394,413940
40394,309259
40394,609707
40394,98790
40394,415710
40394,418364
40394,349479
40398,28335
40398,111856
40398,443435
40398,457593
40400,349299
40402,171716
40402,48938
40403,145514
40404,449749
40404,608131
40407,290430
40407,320748
40407,220173
40407,622070
40407,429396
40407,225180
40407,441707
40407,589682
40407,162605
40407,548382
40410,298962
40410,111780
40410,81502
40410,560952
40410,245292
40410,321134
40410,578693
40410,300194
40411,109654
40411,296500
40411,317086
40422,78912
40422,543599
40422,254653
40422,86779
40424,13758
40424,478606
40424,222078
40424,589756
40424,290221
40424,567075
40424,285915
40424,217415
40424,356818
40424,96180
40427,207703
40427,362949
40427,100306
40427,363874
40427,564103
40427,299206
40427,282384
40427,301193
40427,417439
40431,359829
40431,232807
40431,362875
40431,156912
40431,252213
40433,587541
40433,577259
40433,573589
40435,313263
40436,95688
40436,88493
40436,162535
40436,564016
40436,484850
40436,567764
40436,287604
40436,273035
40436,355259
40436,256172
40437,602689
40438,328238
40438,184552
40438,442482
40438,444729
40438,306614
40438,521474
40438,439250
40438,439749
40438,332478
40440,522789
40440,143597
40440,171664
40442,33329
40442,343624
40442,437022
40442,313143
40442,367894
40442,80409
40442,347536
40442,105665
40450,601585
40450,108809
40450,216449
40450,44518
40450,161427
40450,516267
40450,164787
40450,94683
40451,317456
40454,435154
40454,382269
40457,101852
40458,449447
40458,257735
40458,443617
40458,486625
40458,445074
40459,598221
40459,374408
40459,367105
40459,90996
40459,289495
40459,317222
40461,290984
40461,448347
40461,584301
40461,447900
40461,439904
40462,467661
40462,178477
40468,22429
40468,442193
40468,242411
40468,242710
40468,532678
40468,436024
40470,23350
40470,33329
40470,166130
40470,555153
40470,443372
40470,343624
40470,338844
40470,424027
40470,414933
40470,352786
40470,597528
40470,45264
40470,173605
40470,418434
40470,336697
40470,336906
40470,432729
40471,8300
40471,573594
40471,349084
40471,109434
40471,350083
40475,293300
40478,29825
40478,223492
40478,512873
40478,152909
40478,468283
40478,474726
40478,239441
40478,249105
40478,285535
40478,94366
40478,303203
40478,298577
40478,342174
40480,12831
40480,331447
40484,250081
40484,510474
40484,78947
40484,241740
40484,85719
40484,282314
40484,324825
40484,289324
40484,317341
40484,333637
40484,586415
40484,601805
40485,350800
40485,343017
40485,487927
40485,220356
40485,288787
40485,438962
40485,571845
40486,389576
40486,311413
40486,579587
40490,95236
40490,269053
40490,226929
40490,455761
40490,422226
40490,579118
40490,256033
40490,274679
40490,246217
40490,163412
40490,271500
40490,472500
40490,150141
40490,155479
40490,460810
40490,534525
40490,427257
40490,261954
40490,103124
40490,327827
40490,180953
40491,578998
40491,305451
40491,569499
40492,581427
40492,100293
40495,29910
40495,349992
40495,619060
40495,425966
40495,100590
40497,147429
40497,227811
40497,152177
40497,538457
40497,222437
40497,598304
40497,177379
40501,99806
40501,295170
40502,280180
40503,328014
40504,327096
40506,308716
40506,435721
40506,581397
40506,335404
40509,24204
40509,293177
40509,247033
40515,482156
40519,99806
40521,285041
40521,280870
40521,220297
40523,309171
40524,37502
40524,164501
40524,548435
40524,592994
40524,604404
40524,43141
40524,86619
40524,44635
40524,147409
40524,82934
40524,304179
40524,518011
40524,54459
40524,449962
40524,226369
40524,109162
40524,105425
40524,432722
40526,449241
40526,93357
40526,311041
40527,313316
40529,32438
40529,76418
40529,440093
40529,448341
40529,447734
40529,604193
40530,613238
40530,306404
40530,359358
40534,17137
40534,313151
40534,362949
40534,301953
40534,122222
40534,243335
40534,302815
40534,623442
40534,431989
40534,574740
40534,310293
40537,2344
40537,448578
40537,174901
40539,95021
40539,314558
40539,534266
40539,281142
40539,449979
40539,103033
40539,348619
40540,5890
40540,112548
40540,623407
40540,201944
40540,601906
40540,592940
40540,304895
40549,31536
40549,278688
40549,591740
40549,245016
40550,582323
40550,43416
40551,510766
40551,471236
40551,319333
40551,586607
40552,253601
40552,293820
40552,77492
40552,215645
40552,216194
40554,21314
40554,577476
40554,438321
40556,561058
40556,429851
40558,621716
40559,308221
40560,552383
40563,349611
40563,107745
40563,586724
40563,296544
40563,246915
40563,88617
40563,153729
40563,614922
40565,75737
40565,316268
40565,610886
40565,299272
40566,6743
40566,251260
40566,208315
40566,467274
40572,250081
40572,100080
40573,540079
40574,542264
40574,182820
40574,474110
40574,624877
40574,156233
40574,271225
40574,486841
40580,589731
40588,5867
40588,288523
40588,330195
40588,436803
40589,20570
40589,436106
40589,95553
40592,5867
40592,162585
40592,288523
40592,245192
40592,436803
40592,333093
40596,212838
40596,476130
40596,459123
40596,374739
40596,332930
40596,331803
40597,456732
40597,82354
40597,282674
40597,620061
40597,611350
40599,335463
40604,25310
40604,33064
40604,49981
40607,355843
40613,624995
40613,151019
40613,523857
40613,486919
40613,358427
40613,316110
40614,232613
40617,40617
40620,422091
40620,173095
40620,145588
40620,436713
40620,362107
40620,84641
40620,358931
40620,379476
40620,216493
40620,232194
40620,297609
40621,428735
40621,154288
40622,477841
40622,185358
40622,329654
40624,288295
40624,88371
40625,366995
40625,443420
40625,425085
40626,215013
40626,398240
40629,347411
40629,365559
40629,359819
40629,290357
40629,306706
40629,379257
40633,324041
40635,172406
40635,169988
40635,246135
40635,526595
40635,584422
40635,79020
40635,485051
40635,521462
40636,341357
40639,307218
40639,284706
40639,79923
40642,594098
40645,8300
40645,612676
40645,345893
40646,272166
40646,611075
40649,321214
40649,447396
40650,82100
40652,106456
40652,236182
40652,581010
40656,602241
40657,151612
40657,168036
40657,614673
40657,372890
40657,117978
40657,517860
40659,12199
40659,6691
40659,8753
40659,292964
40659,304328
40659,557471
40659,365428
40659,581170
40659,602700
40659,107056
40659,124575
40661,292390
40669,37493
40669,305258
40669,106027
40670,467574
40670,450406
40670,211527
40670,206965
40670,531780
40670,514882
40673,169679
40673,519747
40675,15102
40676,288848
40676,79991
40676,369085
40676,344545
40676,540944
40676,531225
40676,96353
40676,188707
40676,231782
40676,517790
40676,540389
40677,454906
40677,435809
40677,458064
40677,290761
40684,81590
40684,586279
40684,438110
40689,313041
40689,239575
40689,317549
40693,440240
40693,602963
40693,313198
40693,78692
40693,295170
40694,555704
40694,281844
40694,564426
40694,231180
40694,565410
40698,208826
40698,195299
40698,327300
40700,110338
40700,449042
40700,239918
40700,625663
40700,287736
40700,120716
40700,428559
40700,521113
40700,358836
40700,291668
40700,251421
40701,444256
40701,268303
40701,153138
40701,330862
40701,446163
40701,448584
40701,625429
40701,382017
40701,575839
40703,317049
40705,175147
40705,92461
40705,154288
40706,22093
40706,7829
40706,428970
40706,347374
40706,413942
40706,160346
40708,341977
40708,447900
40708,240559
40708,79346
40708,446983
40709,439633
40713,2121
40713,218174
40713,598334
40714,233333
40715,18016
40715,118094
40717,314963
40717,537557
40718,31236
40718,237413
40718,217877
40718,603446
40718,228651
40718,249199
40723,155048
40729,34453
40729,311413
40729,244656
40733,296482
40734,580203
40734,340426
40734,613280
40734,530098
40734,621716
40736,98315
40738,325638
40739,76127
40739,603078
40740,512672
40740,240946
40742,346449
40743,115237
40743,240144
40743,238582
40745,20371
40745,321970
40747,245715
40752,483715
40752,77665
40755,23454
40755,414924
40755,614922
40755,422259
40755,429928
40755,93975
40755,121427
40755,234679
40758,273600
40758,433859
40758,298545
40758,302823
40758,277700
40758,294391
40758,222169
40761,238233
40761,225744
40761,542005
40762,110448
40762,320397
40762,306444
40762,346905
40762,244426
40762,317962
40764,22450
40764,2456
40769,85719
40771,242411
40771,442731
40772,419506
40773,428175
40773,614968
40773,91245
40773,167799
40773,484310
40773,91833
40773,205740
40776,577827
40777,30883
40777,528638
40777,612496
40786,20747
40786,558655
40786,302349
40786,75231
40789,289332
40789,379639
40789,97138
40789,592859
40789,238030
40789,164088
40789,604452
40789,414377
40789,284333
40789,314226
40789,288887
40790,272142
40790,175245
40790,238797
40790,459556
40791,114613
40791,82610
40791,537096
40791,325103
40791,86084
40791,435832
40791,332617
40793,284348
40793,242710
40793,302239
40793,306598
40796,567872
40796,206500
40796,348812
40796,421692
40796,250634
40796,419843
40796,298859
40796,429455
40796,439048
40796,463647
40796,243703
40796,99609
40796,414991
40796,598645
40798,553682
40798,452013
40798,534323
40801,422740
40801,440888
40801,447900
40801,242861
40801,413223
40801,339279
40804,238508
40807,124078
40807,94123
40807,559171
40807,113507
40807,323516
40807,214023
40808,334737
40811,311167
40811,106879
40813,594440
40814,26686
40814,35972
40814,616896
40814,437058
40814,418748
40814,425911
40814,101448
40814,100474
40814,435457
40814,428647
40814,311269
40814,413692
40814,274350
40815,612054
40815,626690
40815,444520
40816,105402
40816,213123
40817,607229
40822,284289
40824,313720
40824,509780
40824,470036
40824,541119
40824,250634
40824,325571
40825,558059
40825,289649
40825,91546
40825,579631
40828,480477
40828,322210
40828,81323
40828,232309
40828,311221
40828,356657
40829,358198
40829,616620
40829,378265
40829,380852
40829,262344
40829,238213
40829,359318
40832,228712
40832,234449
40836,30614
40836,373245
40836,615647
40836,164845
40836,591581
40836,97475
40836,317345
40836,88121
40836,240733
40836,282516
40836,307413
40836,271442
40836,328276
40837,531878
40837,171235
40837,185666
40841,79188
40842,181537
40842,472879
40842,572142
40842,455065
40842,462676
40842,469774
40842,218054
40842,161200
40842,470420
40842,471994
40842,212655
40849,94663
40853,249971
40853,515770
40853,450822
40853,91449
40854,118632
40857,585232
40857,597383
40857,606799
40857,586753
40857,253202
40858,579542
40858,311096
40858,112343
40858,96118
40858,303061
40858,463060
40858,577593
40858,574743
40859,251778
40859,171716
40863,211763
40864,250354
40864,246652
40864,624341
40864,596949
40864,587627
40864,606228
40864,425997
40864,253670
40864,610311
40866,282289
40866,241368
40866,317682
40868,39248
40868,198296
40868,423362
40868,471361
40868,101861
40868,456122
40868,568346
40868,305549
40868,570842
40868,103348
40868,569999
40868,307017
40868,556984
40868,601366
40868,564519
40868,609630
40868,100351
40868,309326
40869,283789
40869,356338
40869,208615
40869,241757
40869,383649
40869,283714
40869,560006
40869,113092
40869,370823
40872,351502
40873,297709
40873,603715
40874,335822
40876,309070
40876,421089
40878,2225
40879,317251
40879,280180
40879,307387
40881,251845
40881,90153
40881,373968
40881,85428
40887,310097
40887,125094
40890,99706
40890,449371
40891,285924
40896,350642
40899,85428
40899,282279
40899,344410
40899,459332
40899,79020
40899,286928
40899,359398
40899,542360
40899,83330
40899,346542
40903,305728
40903,237122
40903,177646
40903,231819
40903,553148
40907,142775
40907,603529
40909,568627
40909,239816
40909,596750
40909,512855
40909,599586
40912,236206
40913,421858
40913,431325
40913,419998
40913,418872
40913,417074
40913,264526
40913,432843
40913,266682
40913,421267
40914,466031
40915,17172
40915,9056
40915,416467
40915,329660
40915,624775
40915,420511
40920,580527
40920,467077
40920,597973
40920,97974
40922,312424
40926,326435
40926,400535
40926,525747
40927,229847
40927,84436
40929,426177
40929,303035
40930,25300
40930,252699
40932,515403
40932,124152
40932,242970
40932,84609
40932,280379
40932,560702
40932,579659
40932,90606
40932,381223
40932,601444
40932,379137
40932,236844
40932,367800
40932,334660
40932,235101
40932,450444
40932,376036
40937,3052
40937,298429
40937,105156
40937,607033
40937,169100
40939,238365
40939,608721
40939,577118
40939,328177
40939,478417
40939,604030
40939,240401
40939,426097
40939,337419
40942,525019
40942,586611
40947,15657
40947,35637
40947,314384
40950,103771
40950,326935
40950,427549
40951,328238
40951,447267
40951,618108
40951,366383
40951,259564
40956,569732
40956,515068
40960,580491
40962,360559
40965,28165
40965,104723
40965,288252
40966,614943
40966,583396
40966,521113
40966,78866
40966,91546
40973,525903
40973,322444
40974,15102
40977,162995
40977,99224
40977,568745
40977,334514
40979,144291
40979,606527
40979,177675
40979,462400
40979,480239
40979,222398
40979,319470
40979,245631
40979,468731
40979,594365
40979,477135
40979,94915
40979,297140
40979,228509
40979,163009
40981,173851
40981,230712
40981,485794
40985,624478
40985,265870
40985,98726
40987,28879
40987,32706
40987,436590
40987,98461
40987,416673
40991,4268
40991,144248
40991,438866
40991,619078
40991,325275
40991,548908
40991,281933
40991,442458
40991,339569
40991,576916
40991,164493
40991,487793
40991,597734
40991,333181
40991,246679
40991,249261
40991,102538
40991,301243
40992,35573
40992,114420
40992,417074
40992,414815
40992,426919
40992,524708
40992,418875
40992,413942
40992,94567
40992,339895
40992,120332
40992,351689
40992,106528
40994,22919
40994,158500
40994,454979
40994,105146
40994,420739
40994,427889
40995,12058
40995,265741
40995,247855
40995,624847
40995,251111
40995,462880
40995,96062
40995,96679
40995,282008
40995,566495
40995,99505
40995,322556
40995,602893
40995,562472
40995,524084
40995,525386
40996,568477
40996,556701
40996,291534
40996,588896
40996,165069
40996,79665
40996,569283
40996,543981
40996,226474
40996,75563
40996,555618
40996,603069
40996,566375
40996,559433
40997,23182
40997,613550
40997,251947
40997,619454
40997,233690
40997,564296
41001,622773
41001,321268
41002,467391
41002,621276
41004,624349
41004,94966
41007,207369
41007,592030
41007,92578
41007,293526
41007,434895
41011,243254
41011,607658
41011,323263
41011,120160
41011,156601
41011,544896
41011,319150
41011,619701
41011,424517
41011,599245
41011,169757
41012,237039
41012,238391
41013,118014
41013,438621
41013,121901
41013,543649
41013,346106
41013,94605
41013,113180
41019,602615
41021,211763
41021,531003
41021,538040
41021,574808
41021,617910
41021,448123
41021,173193
41021,165753
41021,608048
41021,100723
41026,252863
41026,527769
41031,148938
41031,238508
41032,610553
41032,534099
41032,85593
41032,164845
41032,248496
41036,97092
41036,344426
41036,306762
41037,21263
41037,346054
41037,250122
41037,595764
41037,87188
41037,102191
41037,399271
41037,569355
41037,515509
41037,401908
41039,232624
41040,517247
41040,237017
41041,181670
41045,251819
41047,37417
41049,545257
41049,576916
41049,546337
41049,166932
41051,6485
41051,243095
41055,116399
41055,154352
41055,455147
41055,298451
41055,255457
41055,275134
41055,93749
41056,290309
41056,310590
41056,279597
41056,425126
41056,626690
41056,473918
41056,423203
41056,419255
41056,219966
41056,332585
41056,414989
41056,427225
41056,107787
41056,304664
41056,105788
41056,107888
41056,426591
41061,249003
41062,90254
41064,567119
41064,296781
41064,221149
41064,600139
41064,93590
41068,305383
41070,91492
41070,86084
41070,248496
41070,289872
41070,370452
41070,306733
41071,609321
41072,552849
41072,461019
41072,573899
41072,596300
41072,235218
41072,601751
41072,596823
41073,188295
41073,250843
41073,570221
41073,602545
41073,302224
41075,23458
41075,296544
41075,626690
41075,248721
41075,327536
41075,558762
41075,110162
41075,243703
41075,581076
41078,182928
41078,164088
41078,437857
41078,249884
41078,263596
41078,303045
41086,102274
41087,244952
41087,436562
41087,623280
41087,612146
41092,144427
41092,483578
41096,298451
41096,288690
41096,617684
41096,280944
41098,31963
41098,577578
41098,82094
41105,33451
41105,34867
41105,182577
41105,245319
41106,239663
41106,413594
41106,313316
41106,308491
41107,443694
41107,114155
41110,323295
41110,326974
41117,620665
41117,159352
41121,432896
41121,368960
41121,611946
41122,434947
41122,559494
41122,447265
41122,311397
41122,443986
41122,448432
41122,292676
41122,334486
41122,77419
41123,443099
41123,155305
41124,421253
41124,431360
41135,361933
41140,418630
41140,118111
41140,98660
41140,418301
41141,34395
41141,116200
41141,359767
41141,288756
41141,306141
41141,328671
41143,578844
41143,44970
41143,105889
41144,311978
41149,98664
41149,583341
41149,300307
41150,562178
41151,253060
41151,296206
41151,348903
41151,350692
41151,97380
41155,276815
41155,327827
41155,415877
41156,22972
41156,286244
41156,312808
41156,103794
41156,273513
41156,300194
41156,580888
41156,592926
41156,414741
41156,448486
41156,578857
41156,318413
41156,313015
41156,313384
41156,443698
41156,280201
41156,178950
41156,120985
41156,440456
41156,104326
41156,439727
41156,604130
41156,301293
41156,556828
41158,9335
41158,93720
41158,243258
41158,77492
41158,483486
41158,94029
41158,215645
41158,216194
41158,605587
41158,83487
41159,284752
41159,441660
41159,320553
41159,362896
41159,313362
41159,246736
41159,512138
41160,37958
41160,42043
41160,49038
41160,48310
41160,47318
41160,48579
41160,49007
41160,605818
41160,324757
41160,328671
41160,41571
41168,425399
41168,419820
41171,376105
41171,366139
41171,85860
41171,615810
41171,255539
41171,254517
41171,383510
41171,362901
41171,560006
41171,77502
41171,296917
41171,338498
41171,435841
41171,335144
41171,309575
41171,356310
41171,448321
41172,470084
41172,171684
41174,254047
41174,620765
41175,285976
41176,440395
41176,289714
41176,621316
41176,369873
41176,622639
41176,115541
41176,330334
41176,461956
41176,328859
41176,565037
41176,172119
41176,437673
41176,231237
41176,78362
41176,335107
41176,154225
41176,521898
41176,243804
41176,294940
41176,578581
41177,27969
41177,346619
41177,249651
41177,303876
41177,315960
41177,611647
41182,438686
41182,433248
41182,365658
41182,447018
41182,232062
41182,320208
41187,239247
41189,28737
41189,31887
41189,102458
41189,363155
41189,447412
41189,329883
41189,105698
41189,445076
41190,605546
41190,451175
41190,611178
41192,24687
41192,308650
41192,100859
41192,47068
41192,111111
41192,417924
41192,50989
41192,310655
41192,325501
41192,93726
41192,310002
41193,293499
41193,162410
41194,7854
41194,76283
41194,252685
41194,609306
41194,282118
41194,103488
41196,28903
41196,573791
41196,439513
41196,53819
41196,443596
41196,285517
41196,261011
41196,310211
41196,123940
41199,224932
41199,295471
41199,582267
41201,301571
41201,302224
41202,613609
41202,610736
41207,123235
41207,537557
41208,434956
41208,326304
41208,314055
41208,578636
41208,85039
41208,612193
41208,332851
41214,35476
41214,329883
41214,437942
41214,278093
41214,123459
41214,295568
41218,3071
41218,596954
41218,516912
41220,15007
41220,469239
41220,418748
41220,421642
41220,99547
41220,426591
41220,606377
41222,44980
41224,332619
41224,528551
41224,253310
41227,467745
41227,616075
41229,522005
41232,172158
41232,166567
41232,464330
41232,328791
41236,362812
41236,360664
41236,574430
41236,448508
41236,79587
41236,221152
41236,441103
41236,25692
41236,86261
41236,82202
41238,482684
41238,601628
41238,595276
41238,286236
41238,550740
41238,282051
41238,52790
41240,329255
41240,92360
41241,86339
41241,226979
41241,527598
41241,227520
41241,289770
41241,469924
41241,530424
41241,595150
41245,156762
41245,124894
41245,214591
41245,476658
41245,435779
41249,295158
41251,340567
41251,350383
41251,345790
41251,430060
41251,346396
41251,347505
41251,353297
41251,335959
41251,431768
41254,255457
41254,441334
41254,302654
41254,569014
41254,253405
41255,20526
41256,543487
41259,479557
41259,166144
41260,280376
41260,335408
41260,590946
41260,80762
41260,74531
41260,260217
41263,21801
41263,156083
41268,458911
41268,259999
41268,119319
41269,625841
41269,90487
41269,240422
41269,610211
41270,106214
41273,164256
41273,521504
41273,484789
41274,783
41274,143156
41274,443985
41274,256980
41280,20353
41280,20723
41280,6320
41280,612129
41280,338163
41280,617054
41280,574101
41283,90580
41283,298328
41283,79294
41283,289672
41283,280143
41283,455025
41283,443750
41283,263366
41284,349438
41284,347844
41284,108671
41284,352373
41285,232812
41290,581877
41290,423203
41290,370649
41290,516362
41290,96411
41290,162102
41290,95605
41290,123903
41290,206477
41290,455254
41290,232812
41290,263246
41290,257210
41290,603944
41293,625808
41294,30103
41294,33344
41294,326612
41294,368894
41294,233195
41297,41297
41300,15351
41300,468605
41300,535929
41301,296211
41304,567317
41304,253404
41304,279910
41304,330565
41309,552434
41309,254784
41309,293499
41309,529614
41309,78689
41309,550486
41311,355382
41311,145126
41313,590746
41313,165423
41313,520535
41314,269280
41314,146364
41314,143812
41314,306508
41314,77502
41314,593955
41314,233738
41314,162252
41314,287277
41314,582939
41314,284524
41314,566050
41318,362949
41318,254260
41318,618924
41318,311231
41318,309599
41318,348495
41318,337637
41318,348421
41319,252388
41319,162535
41319,89463
41319,325701
41319,232262
41319,589693
41319,477022
41321,7567
41322,37493
41322,341977
41322,337376
41322,420893
41322,468172
41322,106572
41323,21176
41325,3690
41325,362476
41325,533510
41325,351650
41325,369922
41325,298169
41325,100135
41326,209408
41326,236297
41326,607859
41326,335204
41326,209703
41328,110367
41328,341668
41330,99505
41339,34860
41344,26743
41344,621899
41344,611161
41344,234100
41344,569014
41346,40108
41346,43614
41346,42156
41346,48161
41347,16197
41347,22271
41347,314416
41347,288911
41347,376932
41347,377552
41347,320495
41347,145388
41347,166757
41347,157401
41347,438421
41347,91098
41347,555796
41347,378687
41347,287766
41347,603482
41347,307757
41347,472341
41347,441472
41347,250081
41347,79362
41347,295737
41347,567872
41347,327710
41347,363155
41347,329131
41347,323370
41347,367841
41347,584705
41347,179518
41347,451002
41347,338844
41347,79714
41347,378654
41347,294023
41347,461823
41347,331292
41347,588911
41347,270527
41347,222641
41347,85593
41347,421692
41347,350517
41347,461032
41347,161678
41347,317091
41347,300341
41347,288417
41347,114156
41347,333034
41347,355439
41347,367239
41347,279981
41347,75231
41347,445663
41347,168360
41347,548104
41347,91997
41347,582157
41347,229877
41347,364113
41347,585826
41347,598441
41347,364670
41347,180807
41347,153501
41347,292881
41347,476223
41347,84915
41347,346526
41347,485676
41347,271748
41347,332245
41347,222206
41347,423891
41347,191476
41347,344003
41347,314991
41347,358192
41347,78053
41347,562930
41347,593952
41347,525124
41347,479420
41347,246024
41347,357699
41347,222466
41347,89794
41347,590481
41347,144427
41347,215708
41347,292807
41347,232062
41347,368234
41347,290445
41347,465543
41347,478836
41347,329519
41347,445126
41347,260933
41347,383488
41347,426975
41347,443489
41347,433942
41347,572527
41347,523320
41347,280402
41347,439375
41347,377130
41347,445711
41347,511480
41347,514250
41347,584959
41347,228490
41347,300186
41347,94028
41347,257601
41347,277495
41347,176244
41347,284934
41347,476772
41347,362798
41350,407511
41351,485920
41351,566749
41351,104965
41353,455254
41353,440163
41353,443119
41354,145507
41354,295121
41354,587126
41355,447267
41355,259564
41356,8080
41356,420607
41356,592399
41356,417512
41356,469580
41356,423722
41356,424659
41359,347190
41360,573899
41360,414335
41365,243706
41365,371379
41365,603877
41365,434166
41365,603041
41365,598915
41365,156157
41365,611178
41365,231968
41365,455254
41366,293803
41368,447900
41368,303421
41368,117240
41368,417103
41368,316725
41370,28850
41370,584267
41370,324221
41372,439212
41372,325232
41372,243519
41372,613609
41374,601373
41374,568707
41374,122945
41380,4519
41380,313617
41380,293288
41380,570210
41380,375675
41380,521898
41380,117196
41381,15460
41382,40858
41382,284348
41382,315937
41382,111678
41382,279074
41382,104339
41382,320284
41385,20727
41385,557004
41385,440444
41385,436281
41385,320101
41385,598824
41385,468390
41386,20825
41386,29667
41386,123956
41386,97586
41386,570648
41391,245240
41391,309305
41391,304181
41391,607230
41391,319333
41391,318939
41392,569716
41393,441306
41393,350651
41393,253099
41400,13716
41400,420587
41403,91976
41403,90556
41406,365704
41406,297242
41406,88763
41408,620023
41408,235988
41408,297130
41408,578693
41409,593135
41410,109526
41410,281431
41411,593583
41411,292385
41411,292100
41412,101599
41412,434999
41412,428658
41412,98429
41412,432386
41412,220543
41412,623798
41412,382728
41422,21888
41422,35313
41422,568849
41422,107279
41422,576129
41422,591240
41422,340738
41422,575830
41422,580072
41422,578857
41422,336979
41422,576973
41422,329329
41422,285412
41422,422825
41422,580096
41422,325429
41422,344511
41423,245063
41429,101574
41429,608804
41429,578085
41431,328601
41431,365494
41431,445663
41431,260038
41431,475253
41431,447018
41431,541049
41431,246024
41431,232062
41431,376409
41432,605147
41433,214622
41433,124367
41433,469637
41433,577552
41433,314158
41433,328641
41433,106888
41433,563612
41434,32457
41434,572735
41434,300792
41434,286964
41434,449036
41434,422375
41434,510066
41434,80043
41434,375292
41434,86460
41437,349905
41439,318878
41441,23350
41441,32386
41441,373512
41441,437253
41441,342710
41441,103771
41441,566527
41441,367857
41441,97551
41441,326935
41441,79620
41441,350949
41445,420318
41447,4420
41447,168464
41447,449979
41447,543684
41447,533303
41447,534266
41447,308893
41447,363992
41447,96071
41447,335304
41447,603715
41447,297709
41447,321817
41447,174901
41447,108839
41447,328839
41447,155382
41447,116944
41447,515457
41447,457210
41447,113556
41447,532431
41447,573794
41448,567662
41448,323597
41448,169285
41449,433684
41449,326304
41449,89131
41449,346045
41449,612193
41449,332851
41450,520377
41450,249971
41450,93212
41450,143109
41450,145429
41450,228008
41450,326368
41450,288446
41450,483360
41450,163543
41450,162927
41450,467561
41452,20371
41452,510766
41452,465690
41452,342143
41452,437942
41452,421739
41452,477022
41452,326534
41452,77906
41452,425193
41461,99806
41462,427529
41462,429872
41462,426824
41462,108475
41464,20371
41464,20453
41464,584715
41464,421739
41464,425193
41465,105790
41465,320641
41465,270378
41466,582647
41467,619744
41468,96576
41469,107328
41469,347190
41471,13620
41471,14941
41471,244365
41471,607648
41471,234512
41471,325227
41471,206330
41471,585260
41471,326258
41471,325072
41471,306626
41471,318409
41471,422677
41471,252994
41471,470262
41474,27714
41474,291708
41474,618082
41475,617690
41476,32663
41476,320204
41476,300962
41476,351168
41476,338672
41476,117259
41480,99826
41486,440444
41486,438907
41486,295332
41486,249049
41486,327254
41486,442385
41486,309785
41486,301421
41486,578693
41488,536296
41489,301860
41492,455834
41492,183531
41492,92996
41492,519284
41492,597039
41492,290846
41492,281669
41492,290351
41492,322854
41492,334068
41492,524418
41496,33539
41497,3124
41497,443665
41497,237058
41505,113854
41509,464760
41509,531457
41509,440669
41509,471236
41509,319805
41509,208315
41509,75464
41509,462516
41512,471161
41512,422063
41512,91521
41514,580170
41514,91125
41514,315783
41516,270124
41516,479134
41517,602850
41527,31884
41531,583661
41532,565162
41534,285390
41544,13724
41544,8059
41544,76489
41544,163131
41544,170162
41544,377041
41544,154656
41544,367097
41544,223855
41544,624995
41544,318888
41544,213005
41544,367609
41544,542574
41544,222968
41544,207134
41544,369003
41544,240055
41544,540944
41544,231296
41544,623236
41544,235909
41544,192230
41544,355667
41544,168020
41544,253849
41547,273110
41556,101853
41556,305396
41558,442449
41558,82354
41558,116399
41558,575849
41562,306017
41562,293364
41562,217939
41562,612146
41565,598107
41569,75765
41571,603606
41571,117109
41571,122126
41571,437121
41571,304457
41571,332851
41574,203297
41574,485975
41574,221820
41574,321698
41579,14937
41579,312227
41579,82492
41579,123252
41581,457881
41581,458911
41582,598537
41582,251260
41582,90966
41582,447188
41582,534288
41582,452227
41582,560357
41582,147389
41582,520984
41582,157722
41583,107327
41583,449926
41583,75058
41583,297402
41583,558447
41583,439577
41583,623954
41583,443866
41583,621403
41585,454665
41585,169935
41586,560973
41593,470682
41594,232646
41594,221019
41594,183240
41594,614741
41595,94842
41596,30963
41596,362949
41596,434563
41596,103488
41596,577151
41598,246168
41598,293288
41598,453387
41598,343601
41598,93781
41598,320204
41598,243848
41598,437212
41598,435551
41598,577024
41603,7936
41603,415709
41603,239882
41603,471411
41603,244404
41604,395234
41604,420901
41604,404235
41604,597777
41604,617924
41607,421422
41607,373267
41607,365508
41607,234679
41607,531457
41607,471236
